Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,YrSold,SaleType,SaleCondition,SalePrice,BsmtQual_ord,BsmtCond_ord,BsmtExposure_ord,BsmtFinType1_ord,BsmtFinType2_ord,HasBsmt,GarageType_ord,GarageFinish_ord,GarageQual_ord,GarageCond_ord,GarageAge,HasGarage,HouseAge,RemodAge,MoSold_sin,MoSold_cos,HasMisc,FireplaceQu_ord,PoolHighOutlier,Alley_Grvl,Alley_Pave,HasFence,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw
898,90,RL,64.0,7018,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,0,0,0,0,GasA,TA,Y,SBrkr,1120,1120,0,2240,0,0,2,0,6,2,TA,12,Typ,0,2,528,Y,154,0,0,0,0,0,0,2009,WD,Alloca,142953,0,0,0,0,0,0,2,,3,3,30.0,1,30,30,1.2246467991473532e-16,-1.0,0,0,0,False,False,0,False,False,False,False
899,20,RL,100.0,12919,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,760.0,Ex,TA,PConc,2188,0,142,2330,GasA,Ex,Y,SBrkr,2364,0,0,2364,1,0,2,1,2,1,Ex,11,Typ,2,3,820,Y,0,67,0,0,0,0,0,2010,New,Partial,611657,4,3,4,6,1,1,4,,3,3,1.0,1,1,0,1.0,6.123233995736766e-17,0,4,0,False,False,0,False,False,False,False
900,20,RL,65.0,6993,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,465,0,447,912,GasA,TA,Y,SBrkr,1236,0,0,1236,0,0,1,0,3,1,TA,6,Typ,1,1,288,Y,0,0,0,0,0,0,0,2006,WD,Normal,135000,2,3,1,4,1,1,4,,3,3,45.0,1,45,12,1.2246467991473532e-16,-1.0,0,3,0,False,False,0,False,False,False,False
901,20,RL,0.0,7340,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,322,0,536,858,GasA,TA,Y,SBrkr,858,0,0,858,0,0,1,0,2,1,TA,4,Typ,0,1,684,Y,0,0,0,0,0,0,0,2007,WD,Normal,110000,2,3,1,5,1,1,2,,3,3,28.0,1,36,36,1.2246467991473532e-16,-1.0,0,0,0,False,False,0,False,False,False,False
902,20,RL,64.0,8712,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,860,0,132,992,GasA,TA,Y,SBrkr,1306,0,0,1306,1,0,1,0,2,1,TA,5,Typ,0,1,756,Y,0,0,0,0,0,0,0,2009,WD,Normal,153000,2,3,2,4,1,1,2,,3,3,41.0,1,52,9,0.49999999999999994,-0.8660254037844387,0,0,0,False,False,0,False,False,False,False
903,60,RL,63.0,7875,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,0,0,783,783,GasA,Ex,Y,SBrkr,807,702,0,1509,0,0,2,1,3,1,Gd,8,Typ,1,2,393,Y,0,75,0,0,0,0,0,2006,WD,Normal,180000,3,3,1,1,1,1,4,,3,3,3.0,1,3,3,-0.4999999999999998,-0.8660254037844388,0,4,0,False,False,0,False,False,False,False
904,20,RL,50.0,14859,Pave,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,27.0,Gd,TA,PConc,0,0,1670,1670,GasA,Ex,Y,SBrkr,1670,0,0,1670,0,0,2,0,3,1,Gd,7,Typ,1,3,690,Y,144,60,0,0,0,0,0,2006,New,Partial,240000,3,3,1,1,1,1,4,,3,3,0.0,0,0,0,-0.8660254037844384,-0.5000000000000004,0,4,0,False,False,0,False,False,False,False
905,20,RL,0.0,6173,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,75.0,TA,TA,CBlock,599,0,277,876,GasA,TA,Y,SBrkr,902,0,0,902,0,0,1,0,3,1,TA,6,Typ,0,1,288,Y,0,0,0,0,0,0,0,2007,WD,Normal,125500,2,3,1,6,1,1,4,,3,3,40.0,1,40,40,-0.8660254037844384,-0.5000000000000004,0,0,0,False,False,1,False,False,True,False
906,20,RL,80.0,9920,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,TA,TA,CBlock,354,290,412,1056,GasA,TA,Y,SBrkr,1063,0,0,1063,1,0,1,0,3,1,TA,6,Typ,0,1,280,Y,0,0,164,0,0,0,0,2010,WD,Normal,128000,2,3,1,3,2,1,4,,3,3,56.0,1,56,56,0.8660254037844386,0.5000000000000001,0,0,0,False,False,1,False,False,True,False
907,20,RL,116.0,13501,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,208.0,Gd,TA,PConc,63,0,1560,1623,GasA,Ex,Y,SBrkr,1636,0,0,1636,1,0,2,0,3,1,Gd,8,Typ,1,3,865,Y,0,60,0,0,0,0,0,2007,WD,Normal,255000,3,3,1,6,1,1,4,,3,3,1.0,1,1,1,1.2246467991473532e-16,-1.0,0,4,0,False,False,0,False,False,False,False
908,50,RL,86.0,11500,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,Gable,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,223,0,794,1017,GasA,Gd,Y,SBrkr,1020,1037,0,2057,0,0,1,1,3,1,Gd,6,Typ,1,1,180,Y,0,0,0,0,322,0,0,2006,WD,Normal,250000,3,3,1,3,1,1,4,,2,3,70.0,1,70,19,1.2246467991473532e-16,-1.0,0,4,0,False,False,0,False,False,False,False
909,20,RL,0.0,8885,Pave,IR1,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,301,324,239,864,GasA,TA,Y,SBrkr,902,0,0,902,1,0,1,0,2,1,TA,5,Typ,0,2,484,Y,164,0,0,0,0,0,0,2006,WD,Normal,131000,3,3,3,4,5,1,4,,3,3,23.0,1,23,23,1.2246467991473532e-16,-1.0,0,0,0,False,False,1,False,False,True,False
910,60,RL,149.0,12589,Pave,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,0,0,742,742,GasA,Ex,Y,SBrkr,742,742,0,1484,0,0,2,1,3,1,Gd,8,Typ,1,2,390,Y,36,24,0,0,0,0,0,2009,WD,Normal,174000,3,3,1,1,1,1,4,,3,3,4.0,1,4,4,1.2246467991473532e-16,-1.0,0,4,0,False,False,0,False,False,False,False
911,90,RL,80.0,11600,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,TA,TA,CBlock,443,0,662,1105,GasA,TA,Y,FuseA,1105,1169,0,2274,0,0,2,0,5,2,TA,12,Typ,0,2,480,Y,0,0,0,0,0,0,0,2010,WD,Normal,154300,2,3,1,3,1,1,2,,3,3,50.0,1,50,50,0.49999999999999994,0.8660254037844387,0,0,0,False,False,0,False,False,False,False
912,20,RL,0.0,9286,Pave,IR1,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,196,0,1072,1268,GasA,TA,Y,SBrkr,1268,0,0,1268,0,0,1,1,3,1,Gd,5,Typ,0,1,252,Y,173,0,0,0,0,0,0,2009,WD,Normal,143500,3,4,3,5,1,1,2,,3,3,31.0,1,32,20,-0.8660254037844386,0.5000000000000001,0,0,0,False,False,0,False,False,False,False
913,30,RM,51.0,6120,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,489,0,279,768,GasA,TA,N,SBrkr,1015,0,0,1015,0,0,1,0,3,1,TA,6,Min1,0,1,450,Y,0,0,112,0,120,0,620,2006,WD,Abnorml,88000,2,3,1,3,1,1,2,,3,3,81.0,1,81,56,-0.4999999999999998,-0.8660254037844388,1,0,0,False,False,1,False,False,True,False
914,90,RH,82.0,6270,Pave,Reg,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,284,0,717,1001,GasA,TA,N,FuseA,1001,1001,0,2002,0,0,2,0,4,2,TA,8,Typ,0,3,871,Y,0,0,0,0,0,0,0,2007,WD,Normal,145000,2,3,1,4,1,1,3,,3,3,58.0,1,58,57,-0.8660254037844384,-0.5000000000000004,0,0,0,False,False,0,False,False,False,False
915,160,FV,30.0,3000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,Gd,TA,PConc,294,0,318,612,GasA,Ex,Y,SBrkr,612,612,0,1224,0,0,2,1,2,1,Gd,4,Typ,0,2,528,Y,0,234,0,0,0,0,0,2009,New,Partial,173733,3,3,3,6,1,1,2,,3,3,0.0,0,0,0,1.2246467991473532e-16,-1.0,0,0,0,False,True,0,False,False,False,False
916,160,RM,21.0,2001,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5,Gable,CompShg,CemntBd,CmentBd,BrkFace,80.0,TA,TA,CBlock,0,0,546,546,GasA,Fa,Y,SBrkr,546,546,0,1092,0,0,1,1,3,1,TA,6,Typ,0,1,286,Y,0,0,0,0,0,0,0,2007,WD,Normal,75000,2,3,1,1,1,1,4,,3,3,37.0,1,37,37,0.49999999999999994,0.8660254037844387,0,0,0,False,False,0,False,False,False,False
917,20,C (all),50.0,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,3,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,50,0,430,480,GasA,TA,N,FuseA,480,0,0,480,1,0,0,0,1,1,TA,4,Typ,0,1,308,Y,0,0,0,0,0,0,0,2006,WD,Abnorml,35311,2,3,3,4,1,1,2,,3,3,48.0,1,57,56,-0.8660254037844386,0.5000000000000001,0,0,0,False,False,0,False,False,False,False
918,20,RL,0.0,17140,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,1059,0,75,1134,GasA,Ex,Y,FuseA,1229,0,0,1229,0,0,1,0,3,1,TA,6,Typ,0,1,284,Y,0,0,0,0,0,0,0,2009,WD,Normal,135000,2,3,1,5,1,1,4,,3,3,53.0,1,53,53,0.8660254037844387,-0.49999999999999983,0,0,0,False,False,0,False,False,False,False
919,60,RL,103.0,13125,Pave,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,48,634,422,1104,GasA,Ex,Y,SBrkr,912,1215,0,2127,1,0,2,1,4,1,Gd,8,Typ,1,3,833,Y,72,192,224,0,0,0,0,2007,WD,Normal,238000,4,3,2,4,6,1,4,,3,3,16.0,1,16,16,-0.5000000000000004,0.8660254037844384,0,3,0,False,False,1,True,False,False,False
920,20,RL,87.0,11029,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,Hip,CompShg,MetalSd,MetalSd,None,0.0,Ex,TA,CBlock,528,411,245,1184,GasA,Ex,Y,SBrkr,1414,0,0,1414,1,0,1,0,3,1,TA,6,Min1,1,2,601,Y,0,51,0,0,190,0,0,2008,WD,Normal,176500,3,3,1,5,4,1,4,,3,3,18.0,1,50,6,0.49999999999999994,-0.8660254037844387,0,3,0,False,False,0,False,False,False,False
921,60,RL,70.0,8462,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,105.0,Gd,Gd,PConc,814,0,114,928,GasA,Ex,Y,SBrkr,936,785,0,1721,0,1,2,1,3,1,Gd,7,Typ,0,2,471,Y,300,87,0,0,0,0,0,2007,WD,Normal,201000,3,4,1,6,1,1,4,,3,3,13.0,1,13,13,-0.4999999999999998,-0.8660254037844388,0,0,0,False,False,0,False,False,False,False
922,90,RL,67.0,8777,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,1084,0,188,1272,GasA,Gd,Y,SBrkr,1272,928,0,2200,2,0,2,2,4,2,TA,9,Typ,0,0,0,N,0,70,0,0,0,0,0,2008,WD,Normal,145900,2,3,1,5,1,1,0,0.0,0,0,0.0,0,108,5,-1.0,-1.8369701987210297e-16,0,0,0,False,False,1,True,False,False,False
923,20,RL,65.0,10237,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,28,0,1288,1316,GasA,Ex,Y,SBrkr,1316,0,0,1316,0,0,2,0,3,1,Gd,6,Typ,1,2,397,Y,100,0,0,23,0,0,0,2006,New,Partial,169990,3,3,1,6,1,1,4,,3,3,1.0,1,1,0,-0.8660254037844386,0.5000000000000001,0,4,0,False,False,0,False,False,False,False
924,120,RL,50.0,8012,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,Plywood,Plywood,None,0.0,Gd,TA,PConc,165,841,598,1604,GasA,Ex,Y,SBrkr,1617,0,0,1617,1,0,2,0,2,1,Gd,5,Typ,1,2,533,Y,0,69,0,0,0,0,0,2008,WD,Normal,193000,3,3,1,2,6,1,4,,3,3,15.0,1,15,14,-0.4999999999999998,-0.8660254037844388,0,2,0,False,False,0,False,False,False,False
925,20,RL,79.0,10240,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,Plywood,Plywood,BrkFace,157.0,TA,Gd,CBlock,625,1061,0,1686,GasA,TA,Y,SBrkr,1686,0,0,1686,1,0,2,0,3,1,TA,7,Typ,1,2,612,Y,384,131,0,0,0,0,0,2006,WD,Normal,207500,3,3,1,4,2,1,4,,3,3,26.0,1,26,26,0.49999999999999994,-0.8660254037844387,0,3,0,False,False,0,False,False,False,False
926,20,RL,0.0,15611,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,767,93,266,1126,GasA,TA,Y,SBrkr,1126,0,0,1126,0,1,2,0,3,1,Ex,6,Typ,0,2,540,Y,180,0,0,0,0,0,0,2008,WD,Abnorml,175000,3,3,3,5,2,1,4,,3,3,31.0,1,31,31,1.0,6.123233995736766e-17,0,0,0,False,False,0,False,False,False,False
927,60,RL,93.0,11999,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,340.0,Gd,TA,PConc,0,0,1181,1181,GasA,Ex,Y,SBrkr,1234,1140,0,2374,0,0,2,1,4,1,Ex,10,Typ,1,3,656,Y,104,100,0,0,0,0,0,2007,WD,Normal,285000,3,3,1,1,1,1,5,,3,3,4.0,1,4,3,0.49999999999999994,-0.8660254037844387,0,4,0,False,False,0,False,False,False,False
928,60,RL,0.0,9900,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,342.0,TA,TA,CBlock,552,0,280,832,GasA,Gd,Y,SBrkr,1098,880,0,1978,0,0,2,1,4,1,TA,9,Typ,1,2,486,Y,0,43,0,0,0,0,0,2008,WD,Normal,176000,2,3,1,4,1,1,4,,3,3,40.0,1,40,40,0.8660254037844387,-0.49999999999999983,0,4,0,False,False,1,True,False,False,False
929,20,RL,0.0,11838,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,0,0,1753,1753,GasA,Ex,Y,SBrkr,1788,0,0,1788,0,0,2,0,3,1,Ex,7,Typ,1,2,522,Y,202,151,0,0,0,0,0,2009,WD,Normal,236500,3,3,3,1,1,1,4,,3,3,8.0,1,8,8,1.2246467991473532e-16,-1.0,0,3,0,False,False,0,False,False,False,False
930,60,RL,0.0,13006,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,285.0,TA,TA,PConc,0,0,964,964,GasA,Gd,Y,SBrkr,993,1243,0,2236,0,0,2,1,4,1,Gd,8,Typ,1,2,642,Y,0,0,0,0,0,0,0,2006,WD,Normal,222000,3,3,1,1,1,1,5,,3,3,9.0,1,9,9,-0.5000000000000004,0.8660254037844384,0,3,0,False,False,0,False,False,False,False
931,20,RL,73.0,8925,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,16,0,1450,1466,GasA,Ex,Y,SBrkr,1466,0,0,1466,0,0,2,0,3,1,Gd,7,Typ,0,3,610,Y,100,18,0,0,0,0,0,2009,WD,Normal,201000,3,3,3,6,1,1,4,,3,3,2.0,1,2,2,-0.4999999999999998,-0.8660254037844388,0,0,0,False,False,0,False,False,False,False
932,20,RL,70.0,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,338,466,121,925,GasA,Ex,Y,SBrkr,925,0,0,925,0,1,1,0,2,1,TA,5,Typ,0,1,429,Y,0,0,0,0,0,0,0,2009,WD,Normal,117500,2,3,1,4,3,1,2,,3,3,44.0,1,44,44,-0.4999999999999998,-0.8660254037844388,0,0,0,False,False,1,False,True,False,False
933,20,RL,84.0,11670,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,RRNn,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,ImStucc,Stone,302.0,Ex,TA,PConc,0,0,1905,1905,GasA,Ex,Y,SBrkr,1905,0,0,1905,0,0,2,0,3,1,Ex,8,Typ,1,3,788,Y,0,191,0,0,0,0,0,2007,WD,Normal,320000,4,4,1,1,1,1,4,,3,3,1.0,1,1,1,1.0,6.123233995736766e-17,0,4,0,False,False,0,False,False,False,False
934,20,RL,63.0,8487,Pave,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,Gd,TA,PConc,20,0,1480,1500,GasA,Ex,Y,SBrkr,1500,0,0,1500,0,0,2,0,3,1,Gd,6,Typ,0,2,570,Y,192,36,0,0,0,0,0,2009,WD,Normal,190000,3,3,3,6,1,1,4,,3,3,5.0,1,5,5,-0.8660254037844384,-0.5000000000000004,0,0,0,False,False,0,False,False,False,False
935,20,RL,313.0,27650,Pave,IR2,HLS,AllPub,Inside,Mod,NAmes,PosA,Norm,1Fam,1Story,7,7,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,425,0,160,585,GasA,Ex,Y,SBrkr,2069,0,0,2069,1,0,2,0,4,1,Gd,9,Typ,1,2,505,Y,0,0,0,0,0,0,0,2008,WD,Normal,242000,3,3,4,6,1,1,4,,3,3,48.0,1,48,1,-0.5000000000000004,0.8660254037844384,0,4,0,False,False,0,False,False,False,False
936,30,RL,52.0,5825,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,108.0,TA,Gd,PConc,0,0,600,600,GasA,Gd,Y,SBrkr,747,0,0,747,0,0,1,0,1,1,TA,5,Typ,0,2,528,Y,0,0,32,0,0,0,0,2006,WD,Normal,79900,1,3,2,1,1,1,2,,3,3,53.0,1,80,53,1.2246467991473532e-16,-1.0,0,0,0,False,False,0,False,False,False,False
937,20,RL,67.0,10083,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,833,0,343,1176,GasA,Ex,Y,SBrkr,1200,0,0,1200,1,0,2,0,2,1,Gd,5,Typ,0,2,555,Y,0,41,0,0,0,0,0,2009,WD,Normal,184900,3,3,1,6,1,1,4,,3,3,6.0,1,6,6,-0.8660254037844384,-0.5000000000000004,0,0,0,False,False,0,False,False,False,False
938,60,RL,75.0,9675,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,341,0,772,1113,GasA,Ex,Y,SBrkr,1113,858,0,1971,0,0,2,1,3,1,Gd,8,Typ,1,2,689,Y,0,48,0,0,0,0,0,2009,WD,Normal,253000,3,3,2,6,1,1,4,,3,3,4.0,1,4,4,0.8660254037844386,0.5000000000000001,0,4,0,False,False,0,False,False,False,False
939,60,RL,73.0,8760,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,464,0,927,1391,GasA,Ex,Y,SBrkr,1391,571,0,1962,0,0,2,1,3,1,Gd,7,Typ,0,3,868,Y,0,90,0,0,0,0,0,2006,New,Partial,239799,3,4,2,6,1,1,4,,3,3,0.0,0,0,0,-0.8660254037844384,-0.5000000000000004,0,0,0,False,False,0,False,False,False,False
940,70,RL,0.0,24090,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,0,0,1032,1032,GasA,Ex,Y,SBrkr,1207,1196,0,2403,0,0,2,0,4,1,TA,10,Typ,2,1,349,Y,56,0,318,0,0,0,0,2010,COD,Normal,244400,2,3,2,1,1,1,4,,3,3,70.0,1,70,60,1.2246467991473532e-16,-1.0,0,3,0,False,False,0,False,False,False,False
941,90,RL,55.0,12640,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,6,5,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,936,396,396,1728,GasA,TA,Y,SBrkr,1728,0,0,1728,0,0,2,0,4,2,TA,8,Typ,0,2,574,Y,40,0,0,0,0,0,0,2006,WD,Normal,150900,2,3,4,3,2,1,4,,3,3,30.0,1,30,30,-0.4999999999999998,-0.8660254037844388,0,0,0,False,False,0,False,False,False,False
942,60,RL,0.0,8755,Pave,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,RRNn,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,298.0,Gd,TA,PConc,772,0,220,992,GasA,Ex,Y,SBrkr,1022,1038,0,2060,1,0,2,1,3,1,Gd,8,Typ,1,2,390,Y,0,0,0,168,0,0,0,2009,WD,Normal,214000,3,3,1,5,1,1,5,,3,3,10.0,1,10,10,1.2246467991473532e-16,-1.0,0,3,0,False,False,1,True,False,False,False
943,90,RL,42.0,7711,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,3,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,1440,0,0,1440,GasA,TA,Y,SBrkr,1440,0,0,1440,2,0,2,0,4,2,TA,8,Typ,0,0,0,N,321,0,0,0,0,0,0,2007,Oth,Abnorml,150000,3,3,4,6,1,1,0,0.0,0,0,0.0,0,30,30,-0.8660254037844384,-0.5000000000000004,0,0,0,False,False,0,False,False,False,False
944,90,RL,100.0,25000,Pave,Reg,Low,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,4,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,0,0,1632,1632,GasA,TA,Y,SBrkr,1632,0,0,1632,0,0,2,0,4,2,TA,8,Typ,0,2,576,P,0,0,0,0,0,0,0,2007,WD,Normal,143000,2,3,3,1,1,1,4,,3,3,40.0,1,40,40,1.2246467991473532e-16,-1.0,0,0,0,False,False,0,False,False,False,False
945,20,RL,0.0,14375,Pave,IR1,Lvl,NoSeWa,CulDSac,Gtl,Timber,Norm,Norm,1Fam,SLvl,6,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,541.0,TA,TA,CBlock,111,354,354,819,GasA,Gd,Y,FuseA,1344,0,0,1344,0,1,1,0,3,1,Gd,7,Typ,1,2,525,Y,0,118,0,0,233,0,0,2009,COD,Abnorml,137500,2,3,1,6,3,1,6,,3,3,51.0,1,51,51,0.49999999999999994,0.8660254037844387,0,4,0,False,False,0,False,False,False,False
946,50,RM,98.0,8820,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,1088,0,0,1088,GasA,TA,Y,SBrkr,1188,561,120,1869,0,0,1,0,2,1,TA,7,Typ,0,2,456,Y,48,0,244,0,0,0,0,2009,WD,Normal,124900,2,3,1,2,1,1,2,,3,3,46.0,1,119,13,-1.0,-1.8369701987210297e-16,0,0,0,False,False,1,False,False,False,True
